name,price,img,km,bathroom,sleepingroom,latitude,longitude,address,address_accurate,row_address 
شقة طابق الاول مساحة 150م مميزة جداً للبيع/ ضاحية الياسمين 41,62000,https://opensooq-images.os-cdn.com/previews/220x0/c40a/efa3/c40aefa32c50e6068976e0038f7925cd121e6b9e0e07ed3152e58a58df909c99.jpg.jpg,150,٣ حمّامات,٣ غرف نوم,23.589514,58.4304875,عمان الياسمين,"مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman","{'place_id': 66465580, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5758859758, 'boundingbox': ['23.589464', '23.589564', '58.4304375', '58.4305375'], 'lat': '23.589514', 'lon': '58.4304875', 'display_name': 'مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman', 'class': 'shop', 'type': 'mall', 'importance': 0.101}"
شقة طابق أرضي مع ترس مميزة جداً للبيع/ ضاحية الياسمين 37,68000,https://opensooq-images.os-cdn.com/previews/220x0/2c86/245f/2c86245f4bf19df2fc6f7990933d9a5a7a123d24048bf9ed11acbbdaa2d7aed1.jpg.jpg,130,٣ حمّامات,٣ غرف نوم,23.589514,58.4304875,عمان الياسمين,"مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman","{'place_id': 66465580, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5758859758, 'boundingbox': ['23.589464', '23.589564', '58.4304375', '58.4305375'], 'lat': '23.589514', 'lon': '58.4304875', 'display_name': 'مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman', 'class': 'shop', 'type': 'mall', 'importance': 0.101}"
شقة مساحة 160 متر في الصويفية من المالك,75000,https://opensooq-images.os-cdn.com/previews/220x0/b925/d654/b925d654c000097b59e1a87b0823265eabba1cb3755603be2f9f2ac87d0fca9c.jpg.jpg,160,٣ حمّامات,٣ غرف نوم,31.958369,35.8638771,عمان الصويفية,"الصويفية, عمان, 11885, Jordan / الأُرْدُن","{'place_id': 10600136, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 996191784, 'boundingbox': ['31.958319', '31.958419', '35.8638271', '35.8639271'], 'lat': '31.958369', 'lon': '35.8638771', 'display_name': 'الصويفية, عمان, 11885, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
شقة شبه أرضي مع ترس مساحة 150م مميزة جداً للبيع/ ضاحية الياسمين 1,50000,https://opensooq-images.os-cdn.com/previews/220x0/ae4f/48cf/ae4f48cff94885c34080498f5674224b108484d063e67ffe493883125a7af04a.png.jpg,150,٣ حمّامات,٣ غرف نوم,23.589514,58.4304875,عمان الياسمين,"مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman","{'place_id': 66465580, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5758859758, 'boundingbox': ['23.589464', '23.589564', '58.4304375', '58.4305375'], 'lat': '23.589514', 'lon': '58.4304875', 'display_name': 'مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman', 'class': 'shop', 'type': 'mall', 'importance': 0.101}"
شقة طابق ثالث مساحة 160م مميزة جداً للبيع/ ضاحية الياسمين 117,60000,https://opensooq-images.os-cdn.com/previews/220x0/6dfb/1ade/6dfb1ade3a9fdedf31fd0aafa3fd9b886ef8bf8b0f3de82f32560b7f8fa2acdb.jpg.jpg,160,حمّامين,٣ غرف نوم,23.589514,58.4304875,عمان الياسمين,"مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman","{'place_id': 66465580, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5758859758, 'boundingbox': ['23.589464', '23.589564', '58.4304375', '58.4305375'], 'lat': '23.589514', 'lon': '58.4304875', 'display_name': 'مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman', 'class': 'shop', 'type': 'mall', 'importance': 0.101}"
شقة طابق أرضي مع ترس مساحة الشقة 160م مميزة جداً للبيع/ ضاحية الياسمين 115,75000,https://opensooq-images.os-cdn.com/previews/220x0/dbd5/122e/dbd5122ec02288a8f1c171b607dd08bb62d6280347eef42f8939d35b530f2209.png.jpg,160,٣ حمّامات,٣ غرف نوم,23.589514,58.4304875,عمان الياسمين,"مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman","{'place_id': 66465580, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5758859758, 'boundingbox': ['23.589464', '23.589564', '58.4304375', '58.4305375'], 'lat': '23.589514', 'lon': '58.4304875', 'display_name': 'مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman', 'class': 'shop', 'type': 'mall', 'importance': 0.101}"
شقة مميزة جداً للبيع طابق أول مساحة 141م/ البنيات 120,75000,https://opensooq-images.os-cdn.com/previews/220x0/e55c/9f66/e55c9f6650a2a9133bea940ef99504f7a4f382ce24fe9dbe72b180d57da0b079.jpg.jpg,141,٣ حمّامات,٣ غرف نوم,31.883333,35.883333,عمان البنيات,"البنيات الجنوبية, عمان, 11732, Jordan / الأُرْدُن","{'place_id': 7089672, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 798906606, 'boundingbox': ['31.863333', '31.903333', '35.863333', '35.903333'], 'lat': '31.883333', 'lon': '35.883333', 'display_name': 'البنيات الجنوبية, عمان, 11732, Jordan / الأُرْدُن', 'class': 'place', 'type': 'village', 'importance': 0.48500000000000004, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png'}"
شقة مساحة 110م للبيع بسعر مغري جداً / ضاحية الياسمين 100,25000,https://opensooq-images.os-cdn.com/previews/220x0/e0c1/bb23/e0c1bb230312cbd4d9771a2c1a6f0be0eff5bea39d79df3276ee2f3fbd9af4ae.png.jpg,110,حمّامين,٢ غرفتا نوم,23.589514,58.4304875,عمان الياسمين,"مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman","{'place_id': 66465580, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5758859758, 'boundingbox': ['23.589464', '23.589564', '58.4304375', '58.4305375'], 'lat': '23.589514', 'lon': '58.4304875', 'display_name': 'مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman', 'class': 'shop', 'type': 'mall', 'importance': 0.101}"
شقة طابق الارضي مع ترس  مساحة 173م مميزة جداً للبيع/ ضاحية الياسمين 57,95000,https://opensooq-images.os-cdn.com/previews/220x0/f7e6/3c09/f7e63c093413e6ab617d717fd5383920e32059355cff7aa2272bb52db5c7caa4.jpg.jpg,173,٣ حمّامات,٣ غرف نوم,23.589514,58.4304875,عمان الياسمين,"مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman","{'place_id': 66465580, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5758859758, 'boundingbox': ['23.589464', '23.589564', '58.4304375', '58.4305375'], 'lat': '23.589514', 'lon': '58.4304875', 'display_name': 'مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman', 'class': 'shop', 'type': 'mall', 'importance': 0.101}"
شقة مميزة جداً للبيع طابق أول مساحة 155م/ الذراع الغربي 5,50000,https://opensooq-images.os-cdn.com/previews/220x0/5af1/d5c8/5af1d5c841e1a5584315a669e974aff1f570fc17a771205d4de54704be565e0f.jpg.jpg,155,حمّامين,٣ غرف نوم,31.25,35.566667,عمان الذراع,"غور الذراع, الكرك, Jordan / الأُرْدُن","{'place_id': 7180067, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 802887154, 'boundingbox': ['31.23', '31.27', '35.546667', '35.586667'], 'lat': '31.25', 'lon': '35.566667', 'display_name': 'غور الذراع, الكرك, Jordan / الأُرْدُن', 'class': 'place', 'type': 'village', 'importance': 0.375, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png'}"
شقة طابق ثالث مميزة جداً للبيع/ حي الصحابة _ عميش 23,79000,https://opensooq-images.os-cdn.com/previews/220x0/2867/4f2b/28674f2b586590aa40e68c2121704c3521dbac1dc05ce2a91d2b7ca0b758fbf0.jpg.jpg,180,٣ حمّامات,٣ غرف نوم,31.9833932,35.8330223,عمان رجم عميش,"شارع يوسف عميش, رجم الشرائرة, الكمالية, عمان, 234532, Jordan / الأُرْدُن","{'place_id': 224620324, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 688227677, 'boundingbox': ['31.9833125', '31.983499', '35.8330062', '35.8330223'], 'lat': '31.9833932', 'lon': '35.8330223', 'display_name': 'شارع يوسف عميش, رجم الشرائرة, الكمالية, عمان, 234532, Jordan / الأُرْدُن', 'class': 'highway', 'type': 'residential', 'importance': 0.41000000000000003}"
شقة مساحة 190م مميزة جداً للبيع/ حي الصحابة_ عميش 35,129000,https://opensooq-images.os-cdn.com/previews/220x0/f4d6/3480/f4d63480f8c2297606a4856721ef42c79be3c9e7632c1e726eaff8eba1c7f699.png.jpg,190,٣ حمّامات,٣ غرف نوم,31.9833932,35.8330223,عمان رجم عميش,"شارع يوسف عميش, رجم الشرائرة, الكمالية, عمان, 234532, Jordan / الأُرْدُن","{'place_id': 224620324, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 688227677, 'boundingbox': ['31.9833125', '31.983499', '35.8330062', '35.8330223'], 'lat': '31.9833932', 'lon': '35.8330223', 'display_name': 'شارع يوسف عميش, رجم الشرائرة, الكمالية, عمان, 234532, Jordan / الأُرْدُن', 'class': 'highway', 'type': 'residential', 'importance': 0.41000000000000003}"
شقة طابق أرضي مساحة 130م مميزة جداً للبيع / ضاحية الياسمين 52,57000,https://opensooq-images.os-cdn.com/previews/220x0/5a4e/edc8/5a4eedc8b2eee7d919e503276d6fcdd18e8a2f4701c8f32e93310d798fa3932c.png.jpg,130,٣ حمّامات,٣ غرف نوم,23.589514,58.4304875,عمان الياسمين,"مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman","{'place_id': 66465580, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5758859758, 'boundingbox': ['23.589464', '23.589564', '58.4304375', '58.4305375'], 'lat': '23.589514', 'lon': '58.4304875', 'display_name': 'مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman', 'class': 'shop', 'type': 'mall', 'importance': 0.101}"
شقة طابق ثالث مع روف مميز جداً للبيع/ ربوة عبدون 50,110000,https://opensooq-images.os-cdn.com/previews/220x0/68c5/4a37/68c54a370a882d4aa604f8957e1481c6a112d790da982ccbe0ccf00a32a6fb96.jpg.jpg,210,٣ حمّامات,٣ غرف نوم,23.589514,58.4304875,عمان الياسمين,"مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman","{'place_id': 66465580, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5758859758, 'boundingbox': ['23.589464', '23.589564', '58.4304375', '58.4305375'], 'lat': '23.589514', 'lon': '58.4304875', 'display_name': 'مجمع الياسمين, شارع الحديقة, Al Khuwayr, مسقط, محافظة مسقط, 118, سلطنة عُمان Oman', 'class': 'shop', 'type': 'mall', 'importance': 0.101}"
شقة طابق ثالث مساحة 124م مميزة جداً للبيع/ صويلح,42000,https://opensooq-images.os-cdn.com/previews/220x0/a9ad/99de/a9ad99de5efcc3d877398b00c7d7e3e67933702068d4c186027755479e2a351a.png.jpg,124,حمّامين,٣ غرف نوم,32.03364,35.8332303,عمان البقعه,"نزول البقعه, الكمالية, الحمر, عمان, 11196, Jordan / الأُرْدُن","{'place_id': 7094919, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 802863101, 'boundingbox': ['32.03359', '32.03369', '35.8331803', '35.8332803'], 'lat': '32.03364', 'lon': '35.8332303', 'display_name': 'نزول البقعه, الكمالية, الحمر, عمان, 11196, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.41}"
تملك شقه في ماحص جديده لم تسكن 145م,43000,https://opensooq-images.os-cdn.com/previews/220x0/0de4/b377/0de4b3770c8e5c8646288f50eb16f929f7d7dabd4b518d3d875b17ff5bb1b1c2.jpg.jpg,145,٣ حمّامات,٣ غرف نوم,31.983333,35.766667,عمان ماحص,"ماحص, البلقاء, 19152, Jordan / الأُرْدُن","{'place_id': 7119780, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 802856701, 'boundingbox': ['31.963333', '32.003333', '35.746667', '35.786667'], 'lat': '31.983333', 'lon': '35.766667', 'display_name': 'ماحص, البلقاء, 19152, Jordan / الأُرْدُن', 'class': 'place', 'type': 'village', 'importance': 0.385, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png'}"
شقة طابق ثالث مع رووف في تلاع العلي,115000,https://opensooq-images.os-cdn.com/previews/220x0/aa10/0e1d/aa100e1d77e449d83b49309aa25a46bfc65eb5a0093d14eeeccd598dc84ba00e.jpg.jpg,193,٣ حمّامات,٣ غرف نوم,32.0088886,35.8651445,عمان تلاع العلي,"تلاع العلي, الكمالية, عمان, 23324, Jordan / الأُرْدُن","{'place_id': 52947557, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4268898426, 'boundingbox': ['32.0088386', '32.0089386', '35.8650945', '35.8651945'], 'lat': '32.0088886', 'lon': '35.8651445', 'display_name': 'تلاع العلي, الكمالية, عمان, 23324, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.51}"
للبيع شقه طابق ثاني ام السماق 176م,80000,https://opensooqui2.os-cdn.com/noImage/no-image-ar.png,176,حمّامين,٣ غرف نوم,31.983333,35.85,عمان ام السماق,"أم السماق, عمان, Jordan / الأُرْدُن","{'place_id': 211376394, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 620546034, 'boundingbox': ['31.9744263', '31.9969851', '35.8313727', '35.8678186'], 'lat': '31.983333', 'lon': '35.85', 'display_name': 'أم السماق, عمان, Jordan / الأُرْدُن', 'class': 'landuse', 'type': 'residential', 'importance': 0.41}"
تملك شقه طابق أول في أبو نصير بسعر مغري,60000,https://opensooq-images.os-cdn.com/previews/220x0/e018/c81f/e018c81f9dc10b868329067c51b61e0aea1a8248a81e20a922028c72b6692dc7.jpg.jpg,120,٣ حمّامات,٣ غرف نوم,32.0519988,35.8805481,عمان ابو نصير,"أبو نصير, عمان, 0962, Jordan / الأُرْدُن","{'place_id': 52708818, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4267496190, 'boundingbox': ['32.0519488', '32.0520488', '35.8804981', '35.8805981'], 'lat': '32.0519988', 'lon': '35.8805481', 'display_name': 'أبو نصير, عمان, 0962, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.41}"
شقه 245م للبيع - مرج الحمام,125000,https://opensooqui2.os-cdn.com/noImage/no-image-ar.png,245,٤ حمّامات,٤ غرف نوم,31.9016521,35.8517493,عمان مرج الحمام,"مرج الحمام, عمان, 11821, Jordan / الأُرْدُن","{'place_id': 50903492, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4064715581, 'boundingbox': ['31.7416521', '32.0616521', '35.6917493', '36.0117493'], 'lat': '31.9016521', 'lon': '35.8517493', 'display_name': 'مرج الحمام, عمان, 11821, Jordan / الأُرْدُن', 'class': 'place', 'type': 'city', 'importance': 0.6752906718837797, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png'}"
